city,weather_data,lat,lon,temp,humid,wind,clouds
sartell,"{'coord': {'lon': -94.21, 'lat': 45.62}, 'weather': [{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 13.23, 'pressure': 1030, 'humidity': 60, 'temp_min': 10.4, 'temp_max': 16}, 'visibility': 16093, 'wind': {'speed': 16.11, 'deg': 310, 'gust': 9.3}, 'clouds': {'all': 80}, 'dt': 1551563463, 'sys': {'type': 1, 'id': 2682, 'message': 0.0079, 'country': 'US', 'sunrise': 1551531131, 'sunset': 1551571566}, 'id': 5046001, 'name': 'Sartell', 'cod': 200}",45.62,-94.21,13.23,60,16.11,80
griffith,"{'coord': {'lon': 146.06, 'lat': -34.29}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 74.89, 'pressure': 1020, 'humidity': 41, 'temp_min': 73.4, 'temp_max': 77}, 'visibility': 10000, 'wind': {'speed': 5.82, 'deg': 60}, 'clouds': {'all': 0}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 9529, 'message': 0.0045, 'country': 'AU', 'sunrise': 1551470656, 'sunset': 1551516649}, 'id': 2164422, 'name': 'Griffith', 'cod': 200}",-34.29,146.06,74.89,41,5.82,0
ilam,"{'coord': {'lon': 46.42, 'lat': 33.64}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 33.8, 'pressure': 1017, 'humidity': 88, 'temp_min': 33.8, 'temp_max': 33.8}, 'visibility': 10000, 'wind': {'speed': 2.24, 'deg': 130}, 'clouds': {'all': 0}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 7458, 'message': 0.0038, 'country': 'IR', 'sunrise': 1551496865, 'sunset': 1551538324}, 'id': 130802, 'name': 'Ilam', 'cod': 200}",33.64,46.42,33.8,88,2.24,0
morropon,"{'coord': {'lon': -79.97, 'lat': -5.18}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 74.87, 'pressure': 1007.66, 'humidity': 90, 'temp_min': 74.87, 'temp_max': 74.87, 'sea_level': 1007.66, 'grnd_level': 909.93}, 'wind': {'speed': 0.69, 'deg': 213.505}, 'clouds': {'all': 56}, 'dt': 1551563485, 'sys': {'message': 0.0075, 'country': 'PE', 'sunrise': 1551525960, 'sunset': 1551569854}, 'id': 3694582, 'name': 'Morropon', 'cod': 200}",-5.18,-79.97,74.87,90,0.69,56
cumaral,"{'coord': {'lon': -73.91, 'lat': 3.7}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02d'}], 'base': 'stations', 'main': {'temp': 79.82, 'pressure': 1008.94, 'humidity': 61, 'temp_min': 79.82, 'temp_max': 79.82, 'sea_level': 1008.94, 'grnd_level': 928.41}, 'wind': {'speed': 1.81, 'deg': 1.50494}, 'clouds': {'all': 8}, 'dt': 1551563485, 'sys': {'message': 0.004, 'country': 'CO', 'sunrise': 1551524763, 'sunset': 1551568149}, 'id': 3684662, 'name': 'Cumaral', 'cod': 200}",3.7,-73.91,79.82,61,1.81,8
jinsha,"{'coord': {'lon': 118.41, 'lat': 24.49}, 'weather': [{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}], 'base': 'stations', 'main': {'temp': 62.6, 'pressure': 1009, 'humidity': 93, 'temp_min': 62.6, 'temp_max': 62.6}, 'visibility': 3500, 'wind': {'speed': 4.47, 'deg': 90}, 'clouds': {'all': 90}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 9649, 'message': 0.0046, 'country': 'CN', 'sunrise': 1551479264, 'sunset': 1551521366}, 'id': 1921204, 'name': 'Jinsha', 'cod': 200}",24.49,118.41,62.6,93,4.47,90
la candelaria,"{'coord': {'lon': -63.4, 'lat': 9.69}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 87.61, 'pressure': 1011.5, 'humidity': 41, 'temp_min': 87.61, 'temp_max': 87.61, 'sea_level': 1011.5, 'grnd_level': 993.29}, 'wind': {'speed': 13.67, 'deg': 81.5049}, 'clouds': {'all': 80}, 'dt': 1551563485, 'sys': {'message': 0.0032, 'country': 'VE', 'sunrise': 1551522415, 'sunset': 1551565458}, 'id': 3778301, 'name': 'La Candelaria', 'cod': 200}",9.69,-63.4,87.61,41,13.67,80
abu dhabi,"{'coord': {'lon': 54.37, 'lat': 24.47}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 62.6, 'pressure': 1014, 'humidity': 59, 'temp_min': 62.6, 'temp_max': 62.6}, 'visibility': 10000, 'wind': {'speed': 8.05, 'deg': 300}, 'clouds': {'all': 20}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 7533, 'message': 0.0032, 'country': 'AE', 'sunrise': 1551494623, 'sunset': 1551536741}, 'id': 292968, 'name': 'Abu Dhabi', 'cod': 200}",24.47,54.37,62.6,59,8.05,20
gejiu,"{'coord': {'lon': 103.16, 'lat': 23.36}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 44.72, 'pressure': 1010.26, 'humidity': 74, 'temp_min': 44.72, 'temp_max': 44.72, 'sea_level': 1010.26, 'grnd_level': 837.45}, 'wind': {'speed': 2.15, 'deg': 239.505}, 'clouds': {'all': 0}, 'dt': 1551563487, 'sys': {'message': 0.0027, 'country': 'CN', 'sunrise': 1551482884, 'sunset': 1551525064}, 'id': 1810240, 'name': 'Gejiu', 'cod': 200}",23.36,103.16,44.72,74,2.15,0
hokitika,"{'coord': {'lon': 170.96, 'lat': -42.72}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 59.44, 'pressure': 1031.62, 'humidity': 97, 'temp_min': 59.44, 'temp_max': 59.44, 'sea_level': 1031.62, 'grnd_level': 1020.41}, 'wind': {'speed': 2.15, 'deg': 187.005}, 'clouds': {'all': 0}, 'dt': 1551563487, 'sys': {'message': 0.0049, 'country': 'NZ', 'sunrise': 1551464226, 'sunset': 1551511115}, 'id': 2206894, 'name': 'Hokitika', 'cod': 200}",-42.72,170.96,59.44,97,2.15,0
paez,"{'coord': {'lon': -76.46, 'lat': 2.93}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}], 'base': 'stations', 'main': {'temp': 86, 'pressure': 1012, 'humidity': 48, 'temp_min': 86, 'temp_max': 86}, 'visibility': 10000, 'wind': {'speed': 16.11, 'deg': 330}, 'clouds': {'all': 40}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 8590, 'message': 0.0036, 'country': 'CO', 'sunrise': 1551525353, 'sunset': 1551568783}, 'id': 3668572, 'name': 'Paez', 'cod': 200}",2.93,-76.46,86.0,48,16.11,40
ishigaki,"{'coord': {'lon': 124.16, 'lat': 24.34}, 'weather': [{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}], 'base': 'stations', 'main': {'temp': 69.8, 'pressure': 1009, 'humidity': 88, 'temp_min': 69.8, 'temp_max': 69.8}, 'visibility': 10000, 'wind': {'speed': 3.36, 'deg': 290}, 'clouds': {'all': 20}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 8139, 'message': 0.0038, 'country': 'JP', 'sunrise': 1551477880, 'sunset': 1551519990}, 'id': 1861416, 'name': 'Ishigaki', 'cod': 200}",24.34,124.16,69.8,88,3.36,20
vardo,"{'coord': {'lon': -77.74, 'lat': 39.62}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 42.57, 'pressure': 1018, 'humidity': 81, 'temp_min': 39, 'temp_max': 46}, 'visibility': 16093, 'wind': {'speed': 6.73, 'deg': 281.505}, 'rain': {'1h': 0.48}, 'clouds': {'all': 90}, 'dt': 1551563488, 'sys': {'type': 1, 'id': 4624, 'message': 0.01, 'country': 'US', 'sunrise': 1551526887, 'sunset': 1551567897}, 'id': 4372777, 'name': 'Vardo', 'cod': 200}",39.62,-77.74,42.57,81,6.73,90
lenoir city,"{'coord': {'lon': -84.26, 'lat': 35.8}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}], 'base': 'stations', 'main': {'temp': 53.69, 'pressure': 1018, 'humidity': 62, 'temp_min': 50, 'temp_max': 55.99}, 'visibility': 16093, 'wind': {'speed': 4.7, 'deg': 340}, 'clouds': {'all': 1}, 'dt': 1551563464, 'sys': {'type': 1, 'id': 4946, 'message': 0.0052, 'country': 'US', 'sunrise': 1551528287, 'sunset': 1551569622}, 'id': 4636285, 'name': 'Lenoir City', 'cod': 200}",35.8,-84.26,53.69,62,4.7,1
burnie,"{'coord': {'lon': 145.91, 'lat': -41.05}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 67.66, 'pressure': 1014, 'humidity': 84, 'temp_min': 66, 'temp_max': 69.01}, 'wind': {'speed': 4, 'deg': 35, 'gust': 3.13}, 'clouds': {'all': 80}, 'dt': 1551563283, 'sys': {'type': 3, 'id': 267929, 'message': 0.0046, 'country': 'AU', 'sunrise': 1551470342, 'sunset': 1551517025}, 'id': 2173125, 'name': 'Burnie', 'cod': 200}",-41.05,145.91,67.66,84,4.0,80
novobirilyussy,"{'coord': {'lon': 90.69, 'lat': 56.95}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 21.82, 'pressure': 1018.1, 'humidity': 83, 'temp_min': 21.82, 'temp_max': 21.82, 'sea_level': 1018.1, 'grnd_level': 992.01}, 'wind': {'speed': 2.82, 'deg': 67.0049}, 'clouds': {'all': 80}, 'dt': 1551563490, 'sys': {'message': 0.0039, 'country': 'RU', 'sunrise': 1551487610, 'sunset': 1551526368}, 'id': 1508260, 'name': 'Novobirilyussy', 'cod': 200}",56.95,90.69,21.82,83,2.82,80
kirkwood,"{'coord': {'lon': 25.44, 'lat': -33.4}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 59.84, 'pressure': 1017.82, 'humidity': 85, 'temp_min': 59.84, 'temp_max': 59.84, 'sea_level': 1017.82, 'grnd_level': 974.57}, 'wind': {'speed': 2.37, 'deg': 168.005}, 'clouds': {'all': 32}, 'dt': 1551563490, 'sys': {'message': 0.0037, 'country': 'ZA', 'sunrise': 1551499663, 'sunset': 1551545533}, 'id': 990802, 'name': 'Kirkwood', 'cod': 200}",-33.4,25.44,59.84,85,2.37,32
mehamn,"{'coord': {'lon': 27.85, 'lat': 71.03}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 23.35, 'pressure': 996.74, 'humidity': 84, 'temp_min': 23.35, 'temp_max': 23.35, 'sea_level': 996.74, 'grnd_level': 977.53}, 'wind': {'speed': 11.77, 'deg': 296.005}, 'clouds': {'all': 76}, 'dt': 1551563491, 'sys': {'message': 0.0048, 'country': 'NO', 'sunrise': 1551504777, 'sunset': 1551539409}, 'id': 778707, 'name': 'Mehamn', 'cod': 200}",71.03,27.85,23.35,84,11.77,76
de-kastri,"{'coord': {'lon': 140.77, 'lat': 51.48}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 11.83, 'pressure': 1012.02, 'humidity': 93, 'temp_min': 11.83, 'temp_max': 11.83, 'sea_level': 1012.02, 'grnd_level': 1003.93}, 'wind': {'speed': 3.6, 'deg': 331.005}, 'clouds': {'all': 64}, 'dt': 1551563491, 'sys': {'message': 0.0042, 'country': 'RU', 'sunrise': 1551475174, 'sunset': 1551514758}, 'id': 2126018, 'name': 'De-Kastri', 'cod': 200}",51.48,140.77,11.83,93,3.6,64
cap-aux-meules,"{'coord': {'lon': -61.86, 'lat': 47.38}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 19.4, 'pressure': 1020, 'humidity': 73, 'temp_min': 19.4, 'temp_max': 19.4}, 'visibility': 32186, 'wind': {'speed': 6.93, 'deg': 260}, 'clouds': {'all': 75}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 799, 'message': 0.0032, 'country': 'CA', 'sunrise': 1551523475, 'sunset': 1551563699}, 'id': 5915327, 'name': 'Cap-aux-Meules', 'cod': 200}",47.38,-61.86,19.4,73,6.93,75
arlit,"{'coord': {'lon': 7.39, 'lat': 18.74}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 61.55, 'pressure': 1015.46, 'humidity': 28, 'temp_min': 61.55, 'temp_max': 61.55, 'sea_level': 1015.46, 'grnd_level': 963.13}, 'wind': {'speed': 7.63, 'deg': 19.0049}, 'clouds': {'all': 0}, 'dt': 1551563427, 'sys': {'message': 0.0034, 'country': 'NE', 'sunrise': 1551505706, 'sunset': 1551548201}, 'id': 2447513, 'name': 'Arlit', 'cod': 200}",18.74,7.39,61.55,28,7.63,0
morehead,"{'coord': {'lon': -83.43, 'lat': 38.18}, 'weather': [{'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}], 'base': 'stations', 'main': {'temp': 40.51, 'pressure': 1022, 'humidity': 75, 'temp_min': 39.2, 'temp_max': 41}, 'visibility': 9656, 'wind': {'speed': 3.71, 'deg': 300.005}, 'clouds': {'all': 90}, 'dt': 1551563161, 'sys': {'type': 1, 'id': 5971, 'message': 0.0036, 'country': 'US', 'sunrise': 1551528188, 'sunset': 1551569325}, 'id': 4301307, 'name': 'Morehead', 'cod': 200}",38.18,-83.43,40.51,75,3.71,90
wald,"{'coord': {'lon': 10.7, 'lat': 49.13}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}, {'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09n'}], 'base': 'stations', 'main': {'temp': 44.11, 'pressure': 1016, 'humidity': 87, 'temp_min': 41, 'temp_max': 46.99}, 'visibility': 10000, 'wind': {'speed': 9.17, 'deg': 220}, 'clouds': {'all': 90}, 'dt': 1551563489, 'sys': {'type': 1, 'id': 1826, 'message': 0.0043, 'country': 'DE', 'sunrise': 1551506190, 'sunset': 1551546163}, 'id': 3220796, 'name': 'Wald', 'cod': 200}",49.13,10.7,44.11,87,9.17,90
jiangyou,"{'coord': {'lon': 104.73, 'lat': 31.78}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 39.14, 'pressure': 1018.46, 'humidity': 88, 'temp_min': 39.14, 'temp_max': 39.14, 'sea_level': 1018.46, 'grnd_level': 936.41}, 'wind': {'speed': 2.59, 'deg': 39.0049}, 'clouds': {'all': 76}, 'dt': 1551563493, 'sys': {'message': 0.0033, 'country': 'CN', 'sunrise': 1551482809, 'sunset': 1551524393}, 'id': 1885823, 'name': 'Jiangyou', 'cod': 200}",31.78,104.73,39.14,88,2.59,76
lockhart,"{'coord': {'lon': 146.72, 'lat': -35.22}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 72.48, 'pressure': 1021, 'humidity': 46, 'temp_min': 71.6, 'temp_max': 73.4}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 80}, 'clouds': {'all': 0}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 9561, 'message': 0.0042, 'country': 'AU', 'sunrise': 1551470453, 'sunset': 1551516534}, 'id': 2159774, 'name': 'Lockhart', 'cod': 200}",-35.22,146.72,72.48,46,6.93,0
shelburne,"{'coord': {'lon': -80.2, 'lat': 44.08}, 'weather': [{'id': 600, 'main': 'Snow', 'description': 'light snow', 'icon': '13d'}], 'base': 'stations', 'main': {'temp': 27.66, 'pressure': 1018, 'humidity': 92, 'temp_min': 25, 'temp_max': 30.99}, 'visibility': 4828, 'wind': {'speed': 5.82, 'deg': 310}, 'snow': {'1h': 0.04}, 'clouds': {'all': 90}, 'dt': 1551563493, 'sys': {'type': 1, 'id': 762, 'message': 0.0042, 'country': 'CA', 'sunrise': 1551527692, 'sunset': 1551568279}, 'id': 6145890, 'name': 'Shelburne', 'cod': 200}",44.08,-80.2,27.66,92,5.82,90
maun,"{'coord': {'lon': 23.42, 'lat': -19.99}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 82.4, 'pressure': 1015, 'humidity': 45, 'temp_min': 82.4, 'temp_max': 82.4}, 'visibility': 10000, 'wind': {'speed': 6.93, 'deg': 80}, 'clouds': {'all': 0}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 2005, 'message': 0.0036, 'country': 'BW', 'sunrise': 1551500675, 'sunset': 1551545505}, 'id': 933366, 'name': 'Maun', 'cod': 200}",-19.99,23.42,82.4,45,6.93,0
teya,"{'coord': {'lon': -89.07, 'lat': 21.05}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}], 'base': 'stations', 'main': {'temp': 95, 'pressure': 1013, 'humidity': 32, 'temp_min': 95, 'temp_max': 95}, 'visibility': 11265, 'wind': {'speed': 11.41, 'deg': 130}, 'clouds': {'all': 75}, 'dt': 1551563232, 'sys': {'type': 1, 'id': 7140, 'message': 0.0039, 'country': 'MX', 'sunrise': 1551528916, 'sunset': 1551571286}, 'id': 3526662, 'name': 'Teya', 'cod': 200}",21.05,-89.07,95.0,32,11.41,75
xingtai,"{'coord': {'lon': 114.49, 'lat': 37.07}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 39.77, 'pressure': 1015.3, 'humidity': 75, 'temp_min': 39.77, 'temp_max': 39.77, 'sea_level': 1015.3, 'grnd_level': 1004.17}, 'wind': {'speed': 6.29, 'deg': 196.505}, 'clouds': {'all': 80}, 'dt': 1551563495, 'sys': {'message': 0.0034, 'country': 'CN', 'sunrise': 1551480685, 'sunset': 1551521839}, 'id': 1788927, 'name': 'Xingtai', 'cod': 200}",37.07,114.49,39.77,75,6.29,80
okha,"{'coord': {'lon': 142.95, 'lat': 53.59}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': -3.12, 'pressure': 1012.22, 'humidity': 87, 'temp_min': -3.12, 'temp_max': -3.12, 'sea_level': 1012.22, 'grnd_level': 1009.21}, 'wind': {'speed': 5.95, 'deg': 317.505}, 'clouds': {'all': 36}, 'dt': 1551563495, 'sys': {'message': 0.0036, 'country': 'RU', 'sunrise': 1551474808, 'sunset': 1551514082}, 'id': 2122614, 'name': 'Okha', 'cod': 200}",53.59,142.95,-3.12,87,5.95,36
osypenko,"{'coord': {'lon': 34.39, 'lat': 48.04}, 'weather': [{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 24.8, 'pressure': 1012, 'humidity': 68, 'temp_min': 24.8, 'temp_max': 24.8}, 'visibility': 10000, 'wind': {'speed': 13.42, 'deg': 330}, 'clouds': {'all': 90}, 'dt': 1551560400, 'sys': {'type': 1, 'id': 8901, 'message': 0.0039, 'country': 'UA', 'sunrise': 1551500445, 'sunset': 1551540536}, 'id': 699329, 'name': 'Osypenko', 'cod': 200}",48.04,34.39,24.8,68,13.42,90
novyy urengoy,"{'coord': {'lon': 76.63, 'lat': 66.08}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 22, 'pressure': 998.46, 'humidity': 86, 'temp_min': 22, 'temp_max': 22, 'sea_level': 998.46, 'grnd_level': 991.45}, 'wind': {'speed': 16.69, 'deg': 216.005}, 'clouds': {'all': 76}, 'dt': 1551563497, 'sys': {'message': 0.0029, 'country': 'RU', 'sunrise': 1551492087, 'sunset': 1551528665}, 'id': 1496511, 'name': 'Novyy Urengoy', 'cod': 200}",66.08,76.63,22.0,86,16.69,76
shenzhen,"{'coord': {'lon': 114.05, 'lat': 22.54}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 71.24, 'pressure': 1008, 'humidity': 94, 'temp_min': 69.01, 'temp_max': 73.4}, 'visibility': 6000, 'wind': {'speed': 4.47, 'deg': 160}, 'clouds': {'all': 40}, 'dt': 1551563480, 'sys': {'type': 1, 'id': 9630, 'message': 0.0037, 'country': 'CN', 'sunrise': 1551480244, 'sunset': 1551522477}, 'id': 1795565, 'name': 'Shenzhen', 'cod': 200}",22.54,114.05,71.24,94,4.47,40
monte patria,"{'coord': {'lon': -70.96, 'lat': -30.69}, 'weather': [{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}], 'base': 'stations', 'main': {'temp': 65.42, 'pressure': 1013.34, 'humidity': 82, 'temp_min': 65.42, 'temp_max': 65.42, 'sea_level': 1013.34, 'grnd_level': 827.93}, 'wind': {'speed': 2.59, 'deg': 269.005}, 'rain': {'3h': 0.385}, 'clouds': {'all': 12}, 'dt': 1551563497, 'sys': {'message': 0.0033, 'country': 'CL', 'sunrise': 1551522929, 'sunset': 1551568535}, 'id': 3879429, 'name': 'Monte Patria', 'cod': 200}",-30.69,-70.96,65.42,82,2.59,12
okhotsk,"{'coord': {'lon': 143.24, 'lat': 59.36}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -6.09, 'pressure': 1012.46, 'humidity': 100, 'temp_min': -6.09, 'temp_max': -6.09, 'sea_level': 1012.46, 'grnd_level': 1005.45}, 'wind': {'speed': 2.48, 'deg': 42.0049}, 'clouds': {'all': 0}, 'dt': 1551563497, 'sys': {'message': 0.004, 'country': 'RU', 'sunrise': 1551475257, 'sunset': 1551513506}, 'id': 2122605, 'name': 'Okhotsk', 'cod': 200}",59.36,143.24,-6.09,100,2.48,0
mutare,"{'coord': {'lon': 32.67, 'lat': -18.97}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': 63.8, 'pressure': 1011.74, 'humidity': 87, 'temp_min': 63.8, 'temp_max': 63.8, 'sea_level': 1011.74, 'grnd_level': 903.53}, 'wind': {'speed': 2.59, 'deg': 73.5049}, 'clouds': {'all': 0}, 'dt': 1551563380, 'sys': {'message': 0.0039, 'country': 'MZ', 'sunrise': 1551498489, 'sunset': 1551543252}, 'id': 884979, 'name': 'Mutare', 'cod': 200}",-18.97,32.67,63.8,87,2.59,0
puksoozero,"{'coord': {'lon': 40.61, 'lat': 62.59}, 'weather': [{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}], 'base': 'stations', 'main': {'temp': 16.42, 'pressure': 994.74, 'humidity': 88, 'temp_min': 16.42, 'temp_max': 16.42, 'sea_level': 994.74, 'grnd_level': 976.33}, 'wind': {'speed': 9.42, 'deg': 170.005}, 'clouds': {'all': 68}, 'dt': 1551563498, 'sys': {'message': 0.0042, 'country': 'RU', 'sunrise': 1551500208, 'sunset': 1551537820}, 'id': 504187, 'name': 'Puksoozero', 'cod': 200}",62.59,40.61,16.42,88,9.42,68
conceicao do coite,"{'coord': {'lon': -39.28, 'lat': -11.56}, 'weather': [{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}], 'base': 'stations', 'main': {'temp': 86.57, 'pressure': 1011.54, 'humidity': 47, 'temp_min': 86.57, 'temp_max': 86.57, 'sea_level': 1011.54, 'grnd_level': 977.69}, 'wind': {'speed': 10.2, 'deg': 119.505}, 'clouds': {'all': 36}, 'dt': 1551563498, 'sys': {'message': 0.0035, 'country': 'BR', 'sunrise': 1551516001, 'sunset': 1551560278}, 'id': 3465748, 'name': 'Conceicao do Coite', 'cod': 200}",-11.56,-39.28,86.57,47,10.2,36
tokur,"{'coord': {'lon': 132.9, 'lat': 53.13}, 'weather': [{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}], 'base': 'stations', 'main': {'temp': -5.5, 'pressure': 1015.7, 'humidity': 63, 'temp_min': -5.5, 'temp_max': -5.5, 'sea_level': 1015.7, 'grnd_level': 921.53}, 'wind': {'speed': 2.48, 'deg': 168.505}, 'clouds': {'all': 0}, 'dt': 1551563498, 'sys': {'message': 0.0036, 'country': 'RU', 'sunrise': 1551477180, 'sunset': 1551516532}, 'id': 2015217, 'name': 'Tokur', 'cod': 200}",53.13,132.9,-5.5,63,2.48,0
lahat,"{'coord': {'lon': 103.55, 'lat': -3.78}, 'weather': [{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}], 'base': 'stations', 'main': {'temp': 72.35, 'pressure': 1008.82, 'humidity': 100, 'temp_min': 72.35, 'temp_max': 72.35, 'sea_level': 1008.82, 'grnd_level': 997.53}, 'wind': {'speed': 2.15, 'deg': 154.005}, 'rain': {'3h': 3.645}, 'clouds': {'all': 92}, 'dt': 1551563499, 'sys': {'message': 0.0036, 'country': 'ID', 'sunrise': 1551481959, 'sunset': 1551525779}, 'id': 1638775, 'name': 'Lahat', 'cod': 200}",-3.78,103.55,72.35,100,2.15,92
